year  nDays  P  Q  P-Q   Q/P  (P-Q)/p
1983.0 184.0 0.0 0.0 0.0 0.0 0.0
1984.0 365.0 0.0 2113.543962734025 -2113.543962734025 2113.543962734025 -2113.543962734025
1985.0 364.0 0.0 1294.0473432254385 -1294.0473432254385 1294.0473432254385 -1294.0473432254385
1986.0 364.0 0.0 1562.3369124851224 -1562.3369124851224 1562.3369124851224 -1562.3369124851224
1987.0 364.0 0.0 1469.0638805121491 -1469.0638805121491 1469.0638805121491 -1469.0638805121491
1988.0 365.0 0.0 1611.6170623417097 -1611.6170623417097 1611.6170623417097 -1611.6170623417097
1989.0 364.0 0.0 1441.2056641923652 -1441.2056641923652 1441.2056641923652 -1441.2056641923652
1990.0 364.0 0.0 2038.4489558633386 -2038.4489558633386 2038.4489558633386 -2038.4489558633386
1991.0 364.0 0.0 1686.9455105621048 -1686.9455105621048 1686.9455105621048 -1686.9455105621048
1992.0 365.0 0.0 1160.4800956103963 -1160.4800956103963 1160.4800956103963 -1160.4800956103963
1993.0 364.0 0.0 1281.5537408554967 -1281.5537408554967 1281.5537408554967 -1281.5537408554967
1994.0 364.0 0.0 2055.4264299213323 -2055.4264299213323 2055.4264299213323 -2055.4264299213323
1995.0 364.0 0.0 2437.753086780559 -2437.753086780559 2437.753086780559 -2437.753086780559
1996.0 365.0 0.0 3642.608056681769 -3642.608056681769 3642.608056681769 -3642.608056681769
1997.0 364.0 0.0 2232.8713534671106 -2232.8713534671106 2232.8713534671106 -2232.8713534671106
1998.0 364.0 0.0 2435.2367835117925 -2435.2367835117925 2435.2367835117925 -2435.2367835117925
1999.0 364.0 0.0 2939.892205435066 -2939.892205435066 2939.892205435066 -2939.892205435066
2000.0 365.0 0.0 1326.8805660347687 -1326.8805660347687 1326.8805660347687 -1326.8805660347687
2001.0 364.0 0.0 1467.0811546962211 -1467.0811546962211 1467.0811546962211 -1467.0811546962211
2002.0 364.0 0.0 1648.42180135342 -1648.42180135342 1648.42180135342 -1648.42180135342
2003.0 364.0 0.0 1806.9853477813078 -1806.9853477813078 1806.9853477813078 -1806.9853477813078
2004.0 365.0 0.0 1621.95513251751 -1621.95513251751 1621.95513251751 -1621.95513251751
2005.0 364.0 0.0 1512.1472525844042 -1512.1472525844042 1512.1472525844042 -1512.1472525844042
2006.0 364.0 0.0 2263.512662315149 -2263.512662315149 2263.512662315149 -2263.512662315149
2007.0 364.0 0.0 1828.8074650898907 -1828.8074650898907 1828.8074650898907 -1828.8074650898907
2008.0 365.0 0.0 1913.7251529559678 -1913.7251529559678 1913.7251529559678 -1913.7251529559678
2009.0 364.0 0.0 1753.1910084075791 -1753.1910084075791 1753.1910084075791 -1753.1910084075791
2010.0 364.0 0.0 2293.656774718559 -2293.656774718559 2293.656774718559 -2293.656774718559
2011.0 364.0 0.0 2176.876005589299 -2176.876005589299 2176.876005589299 -2176.876005589299
2012.0 365.0 0.0 3140.4355901716945 -3140.4355901716945 3140.4355901716945 -3140.4355901716945
2013.0 364.0 0.0 1538.6442396108075 -1538.6442396108075 1538.6442396108075 -1538.6442396108075
