year  nDays  P  Q  P-Q   Q/P  (P-Q)/p
1980.0 366.0 246.3800000883639 4.74374157587884 241.63625851248506 0.01925376075240483 0.9807462392475952
1981.0 364.0 390.3600000683218 7.6536324315135476 382.7063676368083 0.01960660013877956 0.9803933998612205
1982.0 364.0 625.0499977990985 79.20900519471111 545.8409926043873 0.1267242708161247 0.8732757291838752
1983.0 364.0 347.21000092476606 19.045796997558227 328.16420392720784 0.054853826061551425 0.9451461739384486
1984.0 365.0 336.8400003667921 19.66594711373259 317.17405325305947 0.058383645328102154 0.9416163546718977
1985.0 364.0 354.69999769330025 7.877245880148576 346.8227518131517 0.02220819264554894 0.9777918073544511
1986.0 364.0 477.2100004199892 42.82426507396145 434.3857353460278 0.08973882575024017 0.9102611742497598
1987.0 364.0 387.6199975889176 19.000023193791954 368.61997439512567 0.04901713872343097 0.9509828612765691
1988.0 365.0 245.53000092692673 2.1337707741883056 243.39623015273844 0.008690468643884161 0.9913095313561159
1989.0 364.0 384.8599992301315 6.312765463284239 378.5472337668473 0.0164027580832308 0.9835972419167692
1990.0 364.0 245.3699999600649 4.045928581056802 241.32407137900807 0.016489092316563946 0.983510907683436
1991.0 364.0 376.3399964161217 2.436928908019535 373.9030675081022 0.006475338606649201 0.9935246613933508
1992.0 365.0 353.80999961681664 1.7838725115020175 352.02612710531463 0.0050418939923517914 0.9949581060076482
1993.0 364.0 429.3800010494888 8.349411030998812 421.03059001849 0.01944527227768228 0.9805547277223178
1994.0 364.0 461.3899978399277 19.477545577557574 441.9124522623701 0.042214928084147625 0.9577850719158524
1995.0 364.0 437.1099987719208 26.84327780365733 410.2667209682635 0.06141080707161736 0.9385891929283827
1996.0 365.0 422.84999912045896 20.68636362164503 402.16363549881396 0.0489212809853927 0.9510787190146074
1997.0 364.0 355.6000004839152 63.3275335328848 292.2724669510304 0.17808642701548388 0.8219135729845162
1998.0 364.0 499.12999922037125 17.791256005506803 481.33874321486445 0.03564453355497828 0.9643554664450218
1999.0 364.0 378.14999854005873 18.97730582825341 359.1726927118053 0.05018459844379208 0.9498154015562079
2000.0 365.0 425.25999912805855 3.4339668793619986 421.82603224869655 0.008074982096606571 0.9919250179033934
2001.0 364.0 402.1900007817894 34.572776053224146 367.61722472856525 0.08596130183749101 0.9140386981625089
2002.0 364.0 229.310000827536 1.9065293267838568 227.40347150075212 0.00831420051416666 0.9916857994858332
2003.0 364.0 447.33000061288476 3.9860666276847145 443.34393398520007 0.008910796553379884 0.9910892034466202
2004.0 365.0 342.2900004275143 21.557761011202576 320.73223941631176 0.06298098391503493 0.9370190160849652
2005.0 364.0 443.8800024203956 1.4598279643910206 442.4201744560046 0.0032887896648437606 0.9967112103351562
2006.0 364.0 361.97000032290816 9.704196624413095 352.26580369849506 0.026809394744747143 0.9731906052552528
2007.0 364.0 361.71000165492296 11.327487888353097 350.38251376656984 0.03131649065971833 0.9686835093402816
2008.0 365.0 330.8999998290092 1.3825550229913908 329.5174448060178 0.004178165680585732 0.9958218343194143
2009.0 364.0 468.3599964119494 108.26342843200928 360.0965679799401 0.23115430280425872 0.7688456971957413
2010.0 364.0 465.0000019110739 18.100652938122213 446.8993489729517 0.03892613519082041 0.9610738648091796
2011.0 364.0 495.87999618798494 73.10362891677633 422.77636727120864 0.14742201637241123 0.8525779836275889
2012.0 365.0 345.640000237152 4.040300094025023 341.59970014312694 0.011689330202675832 0.9883106697973241
2013.0 364.0 731.6599982604384 20.54717738078453 711.1128208796539 0.0280829585184875 0.9719170414815125
