year  nDays  P  Q  P-Q   Q/P  (P-Q)/p
1980.0 366.0 982.0300008263439 560.7492446835272 421.2807561428167 0.5710102992899161 0.4289897007100839
1981.0 364.0 1034.6400006767362 339.1607357003145 695.4792649764217 0.3278055511854139 0.6721944488145861
1982.0 364.0 1145.6599954161793 602.0523034361121 543.6076919800672 0.5255069617905328 0.47449303820946725
1983.0 364.0 1300.5299971755594 790.2876406001091 510.24235657545034 0.6076658303279625 0.3923341696720375
1984.0 365.0 1313.7499943375587 775.8745243081706 537.8754700293881 0.5905800400778652 0.4094199599221348
1985.0 364.0 1280.4599945284426 912.6776327100213 367.78236181842135 0.7127732507145877 0.28722674928541225
1986.0 364.0 925.190001135692 367.973574976528 557.216426159164 0.3977275743629222 0.6022724256370778
1987.0 364.0 1298.0999982561916 729.5374938160135 568.5625044401781 0.5620040788814736 0.43799592111852637
1988.0 365.0 925.7400034349412 356.65814025531614 569.0818631796251 0.3852681518913979 0.6147318481086022
1989.0 364.0 1499.5299949180335 932.8249995837488 566.7049953342847 0.6220782530160315 0.3779217469839686
1990.0 364.0 1246.4500022418797 910.5021762996766 335.94782594220305 0.7304762924000455 0.26952370759995453
1991.0 364.0 1069.85999173671 499.4729320842004 570.3870596525096 0.46685822064754756 0.5331417793524523
1992.0 365.0 1215.2799976356328 893.8121970618774 321.4678005737553 0.7354784072813002 0.2645215927186998
1993.0 364.0 1215.430001763627 733.2072610917993 482.22274067182764 0.6032492698286965 0.39675073017130347
1994.0 364.0 1157.599990228191 662.5460639778275 495.0539262503635 0.5723445659732803 0.4276554340267197
1995.0 364.0 1253.929992619902 805.3378958846072 448.5920967352947 0.642251083094338 0.3577489169056621
1996.0 365.0 1378.3999974690378 1104.2402510763604 274.15974639267733 0.8011029114218816 0.19889708857811836
1997.0 364.0 980.4099975246936 498.722906645251 481.6870908794426 0.5086881079389336 0.4913118920610664
1998.0 364.0 1217.0100000668317 867.3087472726373 349.7012527941944 0.7126553990723242 0.2873446009276757
1999.0 364.0 1196.8999943751842 553.1762837729074 643.7237106022768 0.4621741886310904 0.5378258113689096
2000.0 365.0 1024.9499974660575 395.3590699438605 629.590927522197 0.3857349830931175 0.6142650169068825
2001.0 364.0 917.9499946571887 311.16297509124877 606.7870195659399 0.3389759539216007 0.6610240460783994
2002.0 364.0 1056.13999976404 300.6549656650002 755.4850340990399 0.28467340100003 0.71532659899997
2003.0 364.0 1932.9599910788238 1060.0423237465313 872.9176673322925 0.5484036548293483 0.4515963451706518
2004.0 365.0 1359.1199923083186 708.3339686915929 650.7860236167257 0.5211710317707593 0.4788289682292407
2005.0 364.0 1339.3200010936707 748.6688823802828 590.651118713388 0.5589917881976897 0.44100821180231026
2006.0 364.0 1347.020001374185 549.4204166455289 797.5995847286562 0.4078784398784194 0.5921215601215807
2007.0 364.0 904.1500052213669 392.41254145748536 511.7374637638815 0.4340126518734127 0.5659873481265874
2008.0 365.0 1039.7899972926825 418.69021828324173 621.0997790094408 0.40266805737061523 0.5973319426293848
2009.0 364.0 1345.2299923505634 572.1947858063942 773.0352065441692 0.4253508984040565 0.5746491015959435
2010.0 364.0 1225.080005409196 620.596299620521 604.483705788675 0.5065761394197533 0.49342386058024673
2011.0 364.0 1269.080001456663 776.1060372476219 492.9739642090411 0.6115501279326752 0.3884498720673248
2012.0 365.0 841.8800023905933 460.9403754649239 380.9396269256694 0.5475131540790167 0.45248684592098326
2013.0 364.0 1423.569999422878 896.7778588524062 526.7921405704718 0.6299499562479992 0.37005004375200085
