year  nDays  P  Q  P-Q   Q/P  (P-Q)/p
1980.0 366.0 876.3899955134839 231.0852688185263 645.3047266949576 0.263678579173113 0.736321420826887
1981.0 364.0 1105.0699947811663 247.17136179220944 857.8986329889569 0.22367032220538757 0.7763296777946125
1982.0 364.0 1193.0300043709576 488.8363975041344 704.1936068668232 0.40974359044882575 0.5902564095511743
1983.0 364.0 1014.729996483773 274.9305428310271 739.7994536527459 0.2709396034252582 0.7290603965747419
1984.0 365.0 1007.5499965902418 395.7519524456205 611.7980441446214 0.3927864163415485 0.6072135836584516
1985.0 364.0 1243.6199980452657 571.802236381983 671.8177616632827 0.45978855058679297 0.5402114494132071
1986.0 364.0 997.6299965903163 330.3788892389028 667.2511073514136 0.33116374845189744 0.6688362515481027
1987.0 364.0 890.4999939892441 147.38493899199094 743.1150549972532 0.1655080741008642 0.8344919258991358
1988.0 365.0 842.8000013511628 183.3177725837172 659.4822287674456 0.21751040850714903 0.7824895914928509
1989.0 364.0 1118.3999991361052 491.28088583523953 627.1191133008656 0.43927117866123355 0.5607288213387663
1990.0 364.0 1374.9400049541146 600.9698089162486 773.970196037866 0.4370880232961907 0.5629119767038093
1991.0 364.0 875.1199973057956 209.97016794985424 665.1498293559413 0.23993300186978106 0.7600669981302189
1992.0 365.0 1193.9499990474433 420.375913956314 773.5740850911293 0.3520883741293171 0.647911625870683
1993.0 364.0 1107.7199978176504 554.8672037938802 552.8527940237702 0.5009092594582019 0.4990907405417982
1994.0 364.0 773.9200004078448 200.59749756374208 573.3225028441027 0.2591966837115336 0.7408033162884664
1995.0 364.0 790.9100025035441 156.81214077466666 634.0978617288774 0.19826799544612408 0.8017320045538759
1996.0 365.0 1110.1299963407218 426.149511242309 683.9804850984128 0.383873521701971 0.616126478298029
1997.0 364.0 887.8699984028935 254.0665557372377 633.8034426656559 0.28615287845546566 0.7138471215445343
1998.0 364.0 1251.3999978490174 352.33821712659966 899.0617807224178 0.2815552323255714 0.7184447676744287
1999.0 364.0 938.6299912016839 275.73168329454245 662.8983079071414 0.29375971988870303 0.7062402801112969
2000.0 365.0 1108.4199982248247 172.4868918720971 935.9331063527276 0.1556151027122762 0.8443848972877238
2001.0 364.0 1161.5300035960972 346.642714214142 814.8872893819553 0.2984362979354266 0.7015637020645734
2002.0 364.0 1270.749995548278 489.92769898307176 780.8222965652063 0.3855421606920309 0.6144578393079692
2003.0 364.0 1307.7699915319681 532.5429867106772 775.227004821291 0.40721456384454685 0.5927854361554531
2004.0 365.0 1127.6300021093339 248.26400969154588 879.365992417788 0.22016442381556503 0.779835576184435
2005.0 364.0 1210.0200026091188 415.42971303988764 794.5902895692311 0.34332466582710436 0.6566753341728956
2006.0 364.0 1391.9399981889874 579.5140550428569 812.4259431461305 0.4163355143158798 0.5836644856841202
2007.0 364.0 1097.1600005961955 357.71999613173284 739.4400044644626 0.3260417768942982 0.6739582231057017
2008.0 365.0 1400.4999956935644 695.314535503959 705.1854601896055 0.49647592834130705 0.503524071658693
2009.0 364.0 1262.2699993569404 436.6680144878698 825.6019848690705 0.3459386777078826 0.6540613222921173
2010.0 364.0 986.0199999585748 299.45150056278317 686.5684993957916 0.30369718725316314 0.6963028127468369
2011.0 364.0 1360.5000003930181 642.6506571514849 717.8493432415332 0.47236358468639283 0.5276364153136072
2012.0 365.0 898.069999884814 188.5667911678016 709.5032087170124 0.20996892357164482 0.7900310764283551
2013.0 321.0 981.6900004241616 498.3430401634102 483.34696026075136 0.5076378897086552 0.4923621102913448
