year  nDays  P  Q  P-Q   Q/P  (P-Q)/p
1984.0 209.0 0.0 0.0 0.0 0.0 0.0
1985.0 364.0 40.03999978303909 44.04000404337855 -4.000004260339459 1.099900206843504 -0.09990020684350395
1986.0 364.0 40.03999978303909 157.70712366284297 -117.66712387980388 3.9387393735613245 -2.9387393735613245
1987.0 364.0 40.03999978303909 27.683528533623363 12.35647124941573 0.6913968202704657 0.3086031797295344
1988.0 365.0 40.14999978244305 3.0468860364904127 37.10311374595263 0.07588757292653255 0.9241124270734674
1989.0 364.0 40.03999978303909 41.88149547544785 -1.8414956924087562 1.0459914011585187 -0.04599140115851879
1990.0 364.0 40.03999978303909 7.164028590566109 32.87597119247298 0.1789217939406879 0.821078206059312
1991.0 364.0 40.03999978303909 50.19449403088063 -10.154494247841534 1.2536087488227952 -0.25360874882279516
1992.0 365.0 40.14999978244305 29.27071162460765 10.879288157835397 0.7290339173901381 0.2709660826098618
1993.0 364.0 40.03999978303909 156.5111728831321 -116.47117310009301 3.9088704728072976 -2.9088704728072976
1994.0 364.0 40.03999978303909 129.6561281227243 -89.61612833968522 3.238165055576412 -2.238165055576412
1995.0 364.0 40.03999978303909 228.93474738986836 -188.89474760682927 5.717651064694683 -4.717651064694683
1996.0 365.0 40.14999978244305 93.20311754732576 -53.053117764882714 2.3213728032965517 -1.3213728032965517
1997.0 364.0 40.03999978303909 149.41610439933814 -109.37610461629905 3.7316709592648567 -2.7316709592648567
1998.0 364.0 40.03999978303909 126.49055358341589 -86.4505538003768 3.1591047519684845 -2.1591047519684845
1999.0 364.0 40.03999978303909 45.67293164739845 -5.632931864359357 1.1406826147572924 -0.14068261475729232
2000.0 365.0 40.14999978244305 7.62284731471796 32.52715246772509 0.18985921185611834 0.8101407881438817
2001.0 364.0 40.03999978303909 121.56388449868369 -81.5238847156446 3.0360610678668896 -2.0360610678668896
2002.0 364.0 40.03999978303909 25.938368915715813 14.10163086732328 0.6478114149916475 0.35218858500835254
2003.0 364.0 40.03999978303909 20.067000297481098 19.972999485557995 0.5011738363190866 0.49882616368091337
2004.0 365.0 40.14999978244305 32.02211289912246 8.127886883320585 0.7975619694305757 0.2024380305694243
2005.0 364.0 40.03999978303909 37.02131386418965 3.0186859188494424 0.9246082433764609 0.07539175662353911
2006.0 364.0 40.03999978303909 36.02358917335938 4.01641060967971 0.8996900441697541 0.10030995583024598
2007.0 364.0 40.03999978303909 73.9821845067329 -33.94218472369381 1.8477069157745523 -0.8477069157745524
2008.0 365.0 40.14999978244305 92.54524843730646 -52.39524865486341 2.3049875202683068 -1.3049875202683068
2009.0 364.0 40.03999978303909 115.4268405853955 -75.3868408023564 2.882788242029167 -1.882788242029167
2010.0 364.0 40.03999978303909 123.55713590798784 -83.51713612494875 3.0858425718655105 -2.0858425718655105
2011.0 364.0 40.03999978303909 155.40176563153574 -115.36176584849665 3.8811629988410683 -2.8811629988410683
2012.0 365.0 40.14999978244305 14.271597738279446 25.8784020441636 0.3554569817088813 0.6445430182911187
2013.0 364.0 40.03999978303909 46.38094115611023 -6.340941373071139 1.158365170015739 -0.15836517001573902
