year  nDays  P  Q  P-Q   Q/P  (P-Q)/p
1980.0 366.0 797.619999339804 258.1337388030074 539.4862605367966 0.32362997294033075 0.6763700270596692
1981.0 364.0 829.120005114004 369.1898985118748 459.93010660212923 0.4452792071530238 0.5547207928469762
1982.0 364.0 1087.650001142174 503.74165720341847 583.9083439387555 0.46314683645880955 0.5368531635411904
1983.0 364.0 915.5100032556802 452.8666800550368 462.6433232006434 0.49466054815849114 0.5053394518415089
1984.0 365.0 835.1100029479712 450.74609866886385 384.3639042791074 0.5397445810464637 0.4602554189535362
1985.0 364.0 1077.190004112199 496.2634846641082 580.9265194480907 0.46070190288585144 0.5392980971141486
1986.0 364.0 842.4699953366071 398.71199687017213 443.75799846643497 0.4732655157776481 0.5267344842223519
1987.0 364.0 698.1899999175221 205.48449445456123 492.70550546296084 0.2943102801226533 0.7056897198773466
1988.0 365.0 727.3799958135933 259.0192910597244 468.36070475386884 0.3560990026540456 0.6439009973459544
1989.0 364.0 664.5600018110126 259.5901559966435 404.96984581436914 0.3906195908408969 0.6093804091591031
1990.0 364.0 821.5399994272739 259.35137315599326 562.1886262712806 0.3156892827333992 0.6843107172666008
1991.0 364.0 1177.7600039187819 511.37954541760155 666.3804585011803 0.43419673253980373 0.5658032674601963
1992.0 365.0 821.7300013974309 400.17315809375526 421.55684330367563 0.48698861841872915 0.5130113815812708
1993.0 364.0 786.040002964437 321.3700766491668 464.66992631527023 0.4088469739926285 0.5911530260073715
1994.0 364.0 802.3699989859015 257.03944922863616 545.3305497572653 0.3203502742544 0.6796497257456
1995.0 364.0 852.4200030490756 286.3702050457499 566.0497980033257 0.3359496539515896 0.6640503460484104
1996.0 365.0 1097.0399977434427 551.2657678661163 545.7742298773263 0.5025028886823114 0.4974971113176886
1997.0 364.0 737.5900005400181 369.92206046698277 367.6679400730353 0.5015280307435683 0.49847196925643167
1998.0 364.0 785.2799987606704 245.67433481966512 539.6056639410053 0.3128493469939239 0.6871506530060761
1999.0 364.0 980.8400025274605 352.1161347337114 628.723867793749 0.3589944678299897 0.6410055321700103
2000.0 365.0 817.0000033378601 257.05051863184485 559.9494847060153 0.31462731650142334 0.6853726834985766
2001.0 364.0 965.9000011123717 390.8669526816505 575.0330484307212 0.4046660650497064 0.5953339349502936
2002.0 364.0 1060.5399989951402 450.87576882073967 609.6642301744005 0.4251379195956246 0.5748620804043754
2003.0 364.0 803.9699972867966 323.5159595283893 480.45403775840725 0.40239805044986393 0.5976019495501361
2004.0 365.0 901.3799947276711 337.61205384334227 563.7679408843289 0.3745501961637645 0.6254498038362355
2005.0 364.0 926.7999955490232 312.9810503600907 613.8189451889325 0.3377007465075409 0.6622992534924591
2006.0 364.0 707.4000008236617 234.16848085560903 473.2315199680527 0.33102697283425897 0.668973027165741
2007.0 364.0 814.7199991513044 204.36174070050947 610.3582584507949 0.2508367794007678 0.7491632205992322
2008.0 365.0 723.599999755621 269.45931962908963 454.1406801265313 0.37238711956895143 0.6276128804310486
2009.0 364.0 696.2299971003085 185.45678136292108 510.77321573738743 0.2663728683557448 0.7336271316442552
2010.0 364.0 1019.8899991828948 342.82416141144734 677.0658377714475 0.336138369516426 0.6638616304835739
2011.0 364.0 724.830004574731 321.48867739783395 403.34132717689704 0.44353665738003817 0.5564633426199619
2012.0 365.0 830.4700009971857 249.93447371179906 580.5355272853867 0.30095545102374627 0.6990445489762538
2013.0 364.0 1013.2300046067685 506.3998953168848 506.8301092898837 0.4997877017207135 0.5002122982792865
