year  nDays  P  Q  P-Q   Q/P  (P-Q)/p
1980.0 366.0 754.0199947319925 276.33010710715484 477.68988762483764 0.36647583490855984 0.6335241650914402
1981.0 364.0 834.7899976987392 322.9656965561113 511.82430114262786 0.38688256620997974 0.6131174337900203
1982.0 364.0 812.1500043105334 369.5626105524726 442.5873937580608 0.4550423057206151 0.5449576942793849
1983.0 364.0 1116.9299999512732 625.7129102229359 491.2170897283373 0.5602078109194247 0.4397921890805753
1984.0 365.0 1083.9900013823062 679.743426072332 404.2465753099742 0.6270753652759913 0.37292463472400866
1985.0 364.0 835.6199989337474 279.44787769296903 556.1721212407783 0.3344198057125787 0.6655801942874212
1986.0 364.0 991.1399984769523 501.9012918818386 489.23870659511374 0.5063878893527569 0.4936121106472431
1987.0 364.0 830.8700048066676 338.88724643340385 491.9827583732637 0.407870358146168 0.592129641853832
1988.0 365.0 744.6800022125244 265.53701297196284 479.1429892405616 0.35657868102141027 0.6434213189785897
1989.0 364.0 931.2099995855242 437.73208850082415 493.47791108470005 0.4700680713218887 0.5299319286781113
1990.0 364.0 1108.0999986380339 619.7788619800618 488.32113665797203 0.5593167247918349 0.4406832752081651
1991.0 364.0 737.5600022543222 287.47215950619227 450.0878427481299 0.38976104808767464 0.6102389519123254
1992.0 365.0 935.3200038000941 401.2668301636177 534.0531736364765 0.42901555460518137 0.5709844453948187
1993.0 364.0 1007.0100008454174 569.5978742692541 437.41212657616325 0.565632787947546 0.43436721205245393
1994.0 364.0 1219.0699988380075 698.8877855846382 520.1822132533692 0.5732958618051496 0.42670413819485037
1995.0 364.0 851.5699956007302 314.53795924057306 537.0320363601571 0.36936242571426664 0.6306375742857334
1996.0 365.0 1249.270001726225 843.1648824785867 406.1051192476383 0.6749260618709426 0.3250739381290574
1997.0 364.0 793.0300002861768 288.93215864511774 504.09784164105906 0.36433950612316335 0.6356604938768367
1998.0 364.0 1001.340003060177 529.2738584357012 472.0661446244758 0.5285655789424142 0.4714344210575859
1999.0 364.0 980.5599973257631 351.23483092916206 629.325166396601 0.35819820499211563 0.6418017950078844
2000.0 365.0 1047.280001213774 458.23404503931397 589.0459561744601 0.4375468303684124 0.5624531696315875
2001.0 364.0 945.0300037544221 373.30314415229844 571.7268596021236 0.3950172403725141 0.6049827596274858
2002.0 364.0 1008.3700015991926 421.9823807933247 586.387620805868 0.4184797049933011 0.581520295006699
2003.0 364.0 1258.12000211142 693.8204195337449 564.2995825776751 0.551473959852281 0.448526040147719
2004.0 365.0 1296.3699971660972 695.8157223846601 600.554274781437 0.5367416122756109 0.4632583877243891
2005.0 364.0 1155.420000553131 598.1553166970172 557.264683856114 0.5176951380542694 0.4823048619457307
2006.0 364.0 1081.5200003385544 462.59822065816684 618.9217796803875 0.42772969571839364 0.5722703042816064
2007.0 364.0 952.0199965704232 379.41211102541257 572.6078855450107 0.39853376230774007 0.60146623769226
2008.0 365.0 1102.899997331202 448.6649417467487 654.2350555844533 0.406804735544862 0.5931952644551379
2009.0 364.0 956.2799973413348 361.53217581311884 594.747821528216 0.3780610039091652 0.6219389960908349
2010.0 364.0 972.4900001846254 461.15140634508106 511.33859383954433 0.4741965534427422 0.5258034465572579
2011.0 364.0 1565.1399992201477 1083.3483644224843 481.7916347976634 0.6921734573023994 0.3078265426976006
2012.0 365.0 1074.860002901405 339.07930532560374 735.7806975758014 0.3154636923974432 0.6845363076025568
2013.0 364.0 820.3899980261922 329.6829231669813 490.7070748592109 0.40186121717741335 0.5981387828225867
