year  nDays  P  Q  P-Q   Q/P  (P-Q)/p
1980.0 366.0 728.1799982581288 474.68831095521926 253.4916873029095 0.651883204826713 0.34811679517328703
1981.0 364.0 609.6199991740286 402.56234005922306 207.05765911480557 0.6603496286287408 0.33965037137125925
1982.0 364.0 685.1799991317093 602.3133411126406 82.86665801906872 0.8790585566944729 0.12094144330552709
1983.0 364.0 714.1099988054484 475.83170005928366 238.27829874616475 0.6663282979586439 0.3336717020413561
1984.0 365.0 548.4300045389682 502.56728086186297 45.86272367710524 0.9163745176275334 0.08362548237246656
1985.0 364.0 588.9299997910857 380.71775254006633 208.2122472510194 0.6464567141682719 0.3535432858317281
1986.0 364.0 799.9500004313886 602.8249383937043 197.1250620376843 0.7535782712277258 0.24642172877227422
1987.0 364.0 678.2900011688471 325.8165840769934 352.47341709185366 0.48034997348558545 0.5196500265144145
1988.0 365.0 411.20000044442713 302.36015693135283 108.8398435130743 0.735311664894359 0.2646883351056411
1989.0 364.0 616.3599970340729 440.14316683808767 176.2168301959852 0.7141007997859345 0.2858992002140655
1990.0 364.0 726.5199999324977 404.97239472061943 321.5476052118783 0.5574139662476547 0.44258603375234523
1991.0 364.0 745.78000318259 521.6381481824817 224.1418550001083 0.6994531174829162 0.30054688251708384
1992.0 365.0 628.1299969032407 315.8373551849184 312.2926417183223 0.5028216400140672 0.49717835998593285
1993.0 364.0 668.1000008899719 381.67930887555906 286.4206920144128 0.571290687572409 0.428709312427591
1994.0 364.0 623.1800000052899 285.5236753262236 337.6563246790663 0.4581720776080746 0.5418279223919255
1995.0 364.0 883.2499962225556 519.1017351564844 364.1482610660712 0.5877177892743342 0.4122822107256658
1996.0 365.0 831.4199999216944 589.2830200021724 242.136979919522 0.70876695299328 0.29123304700672004
1997.0 364.0 930.899999242276 685.3246228322344 245.5753764100416 0.7361957496939172 0.26380425030608273
1998.0 364.0 895.2599990982562 462.60721853491856 432.65278056333767 0.5167294629502894 0.48327053704971057
1999.0 364.0 898.4699967261404 541.2113670501683 357.2586296759721 0.6023699945710409 0.3976300054289591
2000.0 365.0 936.7699974104762 380.04589586975345 556.7241015407228 0.4056981937085075 0.5943018062914925
2001.0 364.0 727.1600001007318 271.79376034345813 455.3662397572737 0.3737743554455789 0.6262256445544211
2002.0 364.0 922.3699983395636 348.9586562667998 573.4113420727638 0.3783282813783946 0.6216717186216053
2003.0 364.0 1010.2199984937906 403.84749708454535 606.3725014092453 0.39976193075436095 0.600238069245639
2004.0 365.0 948.7300020102412 300.32609545242406 648.4039065578171 0.316555916663403 0.683444083336597
2005.0 364.0 968.5900005567819 400.0166812992303 568.5733192575516 0.41298865471384766 0.5870113452861524
2006.0 364.0 759.5699980650097 387.3654352825635 372.2045627824462 0.5099799047742403 0.49002009522575973
2007.0 364.0 870.110003830865 323.60993556348944 546.5000682673756 0.37191841737104525 0.6280815826289547
2008.0 365.0 762.1099986210465 552.552800750859 209.55719787018757 0.7250302472748579 0.2749697527251421
2009.0 364.0 827.9800035059452 539.4423499457666 288.53765356017857 0.6515161569863845 0.34848384301361546
2010.0 364.0 741.1799966692924 437.6745558613886 303.5054408079038 0.5905104803532291 0.4094895196467709
2011.0 364.0 842.2399997487664 717.4905314012866 124.74946834747982 0.8518837049003947 0.14811629509960533
2012.0 365.0 484.7400019802153 400.14303966383056 84.59696231638475 0.8254797170219148 0.1745202829780852
2013.0 364.0 442.27999919094145 495.352526434331 -53.07252724338957 1.1199975747048807 -0.1199975747048807
