year  nDays  P  Q  P-Q   Q/P  (P-Q)/p
1980.0 366.0 473.79000048711896 2.723215287974483 471.0667851991445 0.005747726387586603 0.9942522736124134
1981.0 364.0 411.4899998418987 3.825075949849516 407.66492389204916 0.009295671708472075 0.9907043282915279
1982.0 364.0 543.1999955382198 13.093892556998895 530.1061029812209 0.02410510431618294 0.9758948956838172
1983.0 364.0 404.9200018476695 12.413959718954807 392.5060421287147 0.030657808115947125 0.9693421918840529
1984.0 365.0 405.7399979904294 13.13148655161399 392.6085114388154 0.032364288994558864 0.9676357110054411
1985.0 364.0 466.8500009588897 5.435071354274339 461.4149296046154 0.011642007803600595 0.9883579921963994
1986.0 364.0 443.05000116862357 8.52727498585248 434.52272618277107 0.01924675536251048 0.9807532446374895
1987.0 364.0 410.829999839887 9.778409734581086 401.05159010530593 0.02380159613074028 0.9761984038692597
1988.0 365.0 225.01000087708235 1.5720449145517559 223.4379559625306 0.0069865557460733795 0.9930134442539267
1989.0 364.0 307.08999985828996 2.1386610152165106 304.9513388430735 0.006964280882488584 0.9930357191175115
1990.0 364.0 424.63000303320587 1.3969411425675782 423.2330618906383 0.0032897843595341473 0.9967102156404658
1991.0 364.0 462.83999783173203 0.9855623275367471 461.8544355041953 0.0021293802008335795 0.9978706197991665
1992.0 365.0 279.9499999638647 0.6179351528853232 279.3320648109794 0.0022073054222721375 0.9977926945777279
1993.0 364.0 571.7900000624359 7.269869148652387 564.5201309137835 0.012714229258746329 0.9872857707412538
1994.0 364.0 619.1799950152636 22.175435955532333 597.0045590597313 0.03581419964155282 0.9641858003584473
1995.0 364.0 405.86000191420317 38.11652297491969 367.7434789392835 0.0939154457082404 0.9060845542917596
1996.0 365.0 466.48000365681946 20.653559582635275 445.82644407418417 0.04427533746511825 0.9557246625348818
1997.0 364.0 376.42999815382063 32.31909084191597 344.11090731190467 0.08585684191064236 0.9141431580893576
1998.0 364.0 473.44000062160194 10.816781920174956 462.623218701427 0.022847207472906993 0.977152792527093
1999.0 364.0 592.6199999451637 50.118423295325854 542.5015766498378 0.08457092791327227 0.9154290720867276
2000.0 365.0 594.3800041303039 18.996312412262505 575.3836917180414 0.031959877990946024 0.9680401220090541
2001.0 364.0 414.179998755455 23.08465978037543 391.0953389750796 0.0557358149831985 0.9442641850168015
2002.0 364.0 449.3499999679625 6.152841262559087 443.1971587054034 0.013692759014126558 0.9863072409858734
2003.0 364.0 387.6199989821762 10.378503947287674 377.2414950348885 0.026774944467622543 0.9732250555323774
2004.0 365.0 420.30000086314976 10.334622676603836 409.96537818654593 0.02458868107394747 0.9754113189260526
2005.0 364.0 597.5800006333739 5.109867059789756 592.4701335735841 0.008550933857180323 0.9914490661428197
2006.0 364.0 332.0900005977601 1.333857765327369 330.7561428324327 0.0040165550390750485 0.995983444960925
2007.0 364.0 464.25000109151006 1.772832515489971 462.47716857602006 0.0038187022322494755 0.9961812977677504
2008.0 365.0 499.98000148683786 0.4534127932766271 499.5265886935612 0.0009068618583308743 0.9990931381416691
2009.0 364.0 463.48000084236264 33.22024492037068 430.25975592199194 0.07167568149649126 0.9283243185035087
2010.0 364.0 714.8999998420477 23.23649416141101 691.6635056806367 0.03250313913350812 0.9674968608664919
2011.0 364.0 672.4799951985478 74.24198999209548 598.2380052064524 0.11040029520904297 0.8895997047909571
2012.0 365.0 372.90000105649233 7.0153804687209 365.88462058777145 0.018813034188375096 0.981186965811625
2013.0 364.0 603.8899984955788 44.81525502226579 559.074743473313 0.07421095751529307 0.925789042484707
