year  nDays  P  Q  P-Q   Q/P  (P-Q)/p
1980.0 366.0 2402.379991641268 2349.291983055793 53.08800858547511 0.9779019102847231 0.02209808971527698
1981.0 364.0 2724.7000064216554 2565.5538671004824 159.146139321173 0.9415913168620059 0.05840868313799411
1982.0 364.0 2606.9999951105565 2742.803154641327 -135.8031595307707 1.0520917375471692 -0.05209173754716928
1983.0 364.0 3048.369982331991 2803.3932612976027 244.97672103438845 0.9196368149357703 0.08036318506422971
1984.0 365.0 2660.9400077685714 2394.301867474313 266.6381402942584 0.8997955085361516 0.10020449146384836
1985.0 364.0 1689.0499935522676 1487.4101240521536 201.63986950011395 0.8806193598355002 0.11938064016449978
1986.0 364.0 2477.4800034686923 2247.194917176783 230.28508629190947 0.9070486599409522 0.09295134005904784
1987.0 364.0 2014.9600011110306 1881.7962315403602 133.1637695706704 0.9339124501244466 0.06608754987555342
1988.0 365.0 2330.3400053307414 1995.0924769735664 335.24752835717504 0.8561379336962488 0.1438620663037512
1989.0 364.0 2122.2800016272813 2064.5687508158817 57.71125081139962 0.9728069572501513 0.027193042749848698
1990.0 364.0 2913.0399940554053 2886.276734753949 26.7632593014564 0.9908126014898279 0.009187398510172109
1991.0 364.0 2359.880001572892 2286.614756573508 73.26524499938387 0.9689538260629559 0.03104617393704408
1992.0 365.0 1912.5300008878112 1757.6571440842233 154.87285680358787 0.9190219987494603 0.0809780012505397
1993.0 364.0 1851.6800017096102 1671.3916456659158 180.28835604369442 0.9026352523777118 0.09736474762228822
1994.0 364.0 2533.309996401891 2567.2623782995206 -33.95238189762949 1.0134023794742264 -0.013402379474226492
1995.0 364.0 2856.6799959931523 3009.251362063254 -152.5713660701017 1.05340863039756 -0.05340863039756009
1996.0 365.0 2651.9300075713545 2852.704648772169 -200.77464120081459 1.0757088764136293 -0.07570887641362926
1997.0 364.0 2826.1600000709295 3587.3071958253618 -761.1471957544322 1.2693220467826767 -0.2693220467826766
1998.0 364.0 2603.920000160113 2867.244492682019 -263.324492521906 1.1011261837943234 -0.10112618379432332
1999.0 364.0 3181.6600097958 3388.0317946329033 -206.3717848371034 1.0648629282204003 -0.0648629282204004
2000.0 365.0 1945.6799935568124 1776.8293759005815 168.85061765623095 0.9132176831671263 0.0867823168328737
2001.0 364.0 2123.7499942444265 2290.404024428351 -166.65403018392453 1.0784715859378804 -0.07847158593788041
2002.0 364.0 2074.8299937862903 2204.0080810209147 -129.1780872346244 1.0622596008451235 -0.06225960084512345
2003.0 364.0 2594.6800025310367 2746.4810670176466 -151.8010644866099 1.0585047344329677 -0.05850473443296756
2004.0 365.0 1877.560006270185 1924.827170026293 -47.26716375610795 1.0251747819501147 -0.025174781950114727
2005.0 364.0 2196.29000345245 2002.5660203749312 193.72398307751882 0.9117948983180749 0.08820510168192502
2006.0 364.0 2755.890008620918 2950.5447537865484 -194.65474516563063 1.0706322620121687 -0.07063226201216874
2007.0 364.0 2064.6200059037656 2557.106758658328 -492.48675275456253 1.238536268827339 -0.23853626882733883
2008.0 365.0 1787.33999430947 1873.2027701835739 -85.86277587410382 1.0480394195550222 -0.048039419555022306
2009.0 364.0 2073.0599996652454 2241.833946282231 -168.77394661698554 1.0814129579675644 -0.08141295796756433
2010.0 364.0 2677.829995416105 2820.09340149078 -142.263406074675 1.0531263770733021 -0.05312637707330217
2011.0 364.0 2354.430006183684 2591.0574532670817 -236.62744708339778 1.1005030714278694 -0.1005030714278694
2012.0 365.0 2746.809993516654 2995.770985991912 -248.96099247525808 1.090636408438474 -0.09063640843847419
2013.0 364.0 1690.1199995353818 1801.9161744190008 -111.79617488361896 1.066146885969252 -0.06614688596925189
