year  nDays  P  Q  P-Q   Q/P  (P-Q)/p
1980.0 366.0 2267.7000060006976 1802.7938064371342 464.9061995635634 0.7949877857153296 0.20501221428467042
1981.0 364.0 2225.729996385053 1761.4043744895796 464.3256218954732 0.7913827721019111 0.20861722789808892
1982.0 364.0 2291.6199976745993 1831.1983185580027 460.4216791165966 0.7990846302686286 0.2009153697313714
1983.0 364.0 2352.7099959980696 1726.9402331162557 625.7697628818139 0.7340217179566371 0.26597828204336293
1984.0 365.0 2463.77000223659 1818.051087233486 645.7189150031038 0.7379142880963216 0.26208571190367835
1985.0 364.0 1701.6499962750822 1438.3503899682205 263.29960630686173 0.8452680593052475 0.15473194069475243
1986.0 364.0 2210.5600040946156 1669.6983782136276 540.861625880988 0.7553282313625728 0.24467176863742723
1987.0 364.0 1589.6400002297014 1202.2953682856394 387.34463194406203 0.7563318538234499 0.2436681461765501
1988.0 365.0 2312.6500027347356 1883.3003093625691 429.3496933721665 0.8143473102871358 0.18565268971286422
1989.0 364.0 1958.6899960786104 1846.29328785652 112.39670822209041 0.9426163872551991 0.05738361274480082
1990.0 364.0 2768.689995225519 2668.8879588769014 99.80203634861755 0.9639533365885232 0.03604666341147678
1991.0 364.0 2127.020009899512 2237.139374639682 -110.11936474017011 1.0517716637491212 -0.05177166374912126
1992.0 365.0 1877.8300073239952 1397.3937886815581 480.4362186424371 0.7441535086942809 0.2558464913057192
1993.0 364.0 1750.4499943852425 1550.507634971201 199.94235941404145 0.885776594558326 0.11422340544167396
1994.0 364.0 1949.5900093764067 1485.0419975116704 464.5480118647363 0.7617201516059646 0.23827984839403543
1995.0 364.0 2245.1100032981485 1821.513732520599 423.59627077754953 0.8113249372390345 0.18867506276096546
1996.0 365.0 2440.829997587949 2237.139374639686 203.6906229482629 0.9165486235626603 0.0834513764373397
1997.0 364.0 1993.8099969718605 2474.763407467989 -480.9534104961285 1.2412232917011081 -0.24122329170110807
1998.0 364.0 1854.1499953828752 1779.3668469164884 74.78314846638682 0.9596671527909777 0.04033284720902225
1999.0 364.0 2078.799996746704 2194.0727238811846 -115.27272713448065 1.05545157173123 -0.05545157173123005
2000.0 365.0 1736.0999949797988 1469.2977822218177 266.8022127579811 0.8463209414610443 0.15367905853895567
2001.0 364.0 1883.3000041339546 1614.5124689502238 268.7875351837308 0.8572784290374734 0.14272157096252658
2002.0 364.0 1695.839995564893 1693.612272227768 2.2277233371248713 0.9986863599496704 0.0013136400503296335
2003.0 364.0 2067.0100018382072 1690.1496269406525 376.8603748975547 0.8176784947521251 0.18232150524787497
2004.0 365.0 1959.4900072999299 1650.7079329671044 308.78207433282546 0.8424171222193114 0.1575828777806886
2005.0 364.0 1925.9899911563843 1373.4257908348054 552.5642003215789 0.7131012088023294 0.2868987911976706
2006.0 364.0 2458.0800002887845 2152.034045942298 306.0459543464867 0.8754938999908338 0.12450610000916622
2007.0 364.0 1803.3499972447753 1622.8444591723455 180.50553807242977 0.8999054324738887 0.10009456752611129
2008.0 365.0 2059.1099990140647 1935.9433384932465 123.16666052081814 0.9401845163299716 0.05981548367002848
2009.0 364.0 1892.9899991378188 1785.047749340666 107.94224979715273 0.9429779080468909 0.05702209195310916
2010.0 364.0 2068.0100045353174 1946.7100011828707 121.30000335244677 0.9413445761449771 0.05865542385502285
2011.0 364.0 2439.939999913797 2560.8967089849866 -120.95670907118983 1.0495736407761926 -0.04957364077619255
2012.0 365.0 2124.2900024410337 2115.8926857580313 8.397316683002373 0.996047000798689 0.003952999201311012
2013.0 364.0 1784.179998997599 2005.5208672312237 -221.34086823362486 1.124057476464247 -0.124057476464247
